category,faam_property,type,value,base_url,label
metadata,label,string,Lodewijk Ontrop,,
metadata,label,string,Lodewijk Ontrop,,
metadata,description,string,,,
metadata,description,string,"Belgian composer and conductor, 1875–1941",,
metadata,id,id,k47exNKq,,
metadata,nodegoat_id,id,16002602,,
metadata,aliases,string,,,
metadata,aliases,string,Lodewijk Ontrop,,
metadata,qid,externalid,Q115493908,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,290366028,https://viaf.org/viaf/,
statements,date of birth,date,1875-12-14,,
statements,date of death,date,1941-11-18,,
statements,type,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,jGe3vcFB,,
statements,place of death,item,KPLfiruv,,
statements,instrument,item,VZE4bgeN,,violin
statements,employer,item,bLRaXhEG,,De Morgenpost
statements,employer,item,LAGWcU9n,,De Standaard
resources,image,image,Lodewijk_Ontrop_ca._1897_(retouched).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
