category,faam_property,type,value,base_url,label
metadata,label,string,Friedrich Whistling,,
metadata,label,string,Friedrich Whistling,,
metadata,description,string,,,
metadata,description,string,German music publisher,,
metadata,id,id,nGjiqqhZ,,
metadata,nodegoat_id,id,16004339,,
metadata,aliases,string,Friedrich Wilhelm Whistling,,
metadata,aliases,string,Friedrich Whistling,,
metadata,qid,externalid,Q29592765,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,95610240,https://viaf.org/viaf/,
statements,date of birth,date,1809-09-28,,
statements,date of death,date,1861-11-03,,
statements,type,item,ZwquHrbe,,human
statements,role,item,GBgJfRbK,,publishing company
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,K6gPySVi,,music publisher
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,7QJpBFA4,,
statements,place of death,item,GKcJxAtt,,Leipzig
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
