category,faam_property,type,value,base_url,label
metadata,label,string,Eugène Demets,,
metadata,label,string,Eugène Demets,,
metadata,description,string,,,
metadata,description,string,French music publisher,,
metadata,id,id,KMz2RbGQ,,
metadata,nodegoat_id,id,16004201,,
metadata,aliases,string,,,
metadata,aliases,string,Eugène Demets,,
metadata,qid,externalid,Q26997979,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,311355137,https://viaf.org/viaf/,
statements,date of birth,date,1858-04-06,,
statements,date of death,date,1923-04-25,,
statements,type,item,2fXfbLCV,,music publishing company
statements,type,item,ZwquHrbe,,human
statements,role,item,GBgJfRbK,,publishing company
statements,occupation,item,9joWzZuU,,opera composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,GDeKaNeC,,Laboratoire de Chimie des Processus Biologiques
statements,place of death,item,NTVdRo4W,,
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
