category,faam_property,type,value,base_url,label
metadata,label,string,Giovanni Battista Ferrandini,,
metadata,label,string,Giovanni Battista Ferrandini,,
metadata,description,string,,,
metadata,description,string,Italian composer,,
metadata,id,id,NowruZFx,,
metadata,nodegoat_id,id,15995867,,
metadata,aliases,string,,,
metadata,aliases,string,Giovanni Battista Ferrandini,,
metadata,qid,externalid,Q174355,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,19946299,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/47080,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Ferrandini,_Giovanni_Battista",https://imslp.org/wiki/,
statements,date of birth,date,1709-10-12,,
statements,date of death,date,1791-11-25,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7L3SCe2M,,Republic of Venice
statements,place of birth,item,MDWRhZ8K,,
statements,place of death,item,M2keqc3n,,
resources,image,image,Giovanni_Battista_Ferrandini.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
