category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"25 études, op. 100",,,
metadata,description,string,,,,
metadata,id,id,56XvdHFp,,,
metadata,nodegoat_id,id,16002621,,,
metadata,FAAM manifestation ID,id,KCA-030901832342,,,
metadata,call number,string,MM-TPO-BURGM-stud100-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,UDva945b,crescendo,,
statements,handwritten annotation,item,eHYWo9ba,translation,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,YWfofDz3,,,
statements,handwritten annotation,item,3WB3MVBB,Tenuto,,
statements,handwritten annotation,item,JnGFsz6r,,,
statements,handwritten annotation,item,9dz9ydpz,legato,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,handwritten annotation,item,WtvibJFF,accent,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,CmqENXaQ,étude,,
statements,keyword,item,UGSpFRmF,piano music,,
statements,keyword,item,9farY66Z,music education,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,LUXqqC2Y,25 Études faciles et progressives,,
statements,agent,statement,82EyBJXP,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030901832342.gif,,,../assets/images/thumbs/
