category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Ungarische Rhapsodie no. 12 : Klavier,,,
metadata,description,string,,,,
metadata,id,id,Z3FQHVpH,,,
metadata,nodegoat_id,id,15992690,,,
metadata,FAAM manifestation ID,id,KCA-030904692388,,,
metadata,call number,string,MM-TP-LISZT-rapso12-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,byLEfakR,marcato,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,bZxRjBKt,brackets,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,gnFRixHz,tempo rubato,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,G5pwZLWh,rhapsody,,
statements,keyword,item,UGSpFRmF,piano music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,aqQnqnyG,Hungarian Rhapsody No. 12,,
statements,agent,statement,ewwggKDh,,fkHJwpoD||,
statements,agent,statement,M3sjJXNR,,45qo3Fj3||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|,
statements,agent,statement,CT372LTH,,GoiPpGap|Ba3nT5xs|,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,Ba3nT5xs,Antwerp,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904692388.gif,,,../assets/images/thumbs/
