category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Impromptu,,,
metadata,description,string,,,,
metadata,id,id,LmoJq7Uc,,,
metadata,nodegoat_id,id,15992704,,,
metadata,FAAM manifestation ID,id,KCA-030902946372,,,
metadata,call number,string,MM-TP-MORTE-impro-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,21-09-1929,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,YCgBhPNn,octave sign,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,RePdmToB,breath mark,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,UGSpFRmF,piano music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,DDcUGWuh,,fkHJwpoD|KakuxQsg|21-09-1929,
statements,agent,statement,QQLDcmxT,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,kdMNCVkK,,GBgJfRbK|Ba3nT5xs|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,KakuxQsg,Waasmunster,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,Ba3nT5xs,Antwerp,,
statements,place,item,,,,
resources,thumb,image,KCA-030902946372.gif,,,../assets/images/thumbs/
