category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",,,
metadata,description,string,,,,
metadata,id,id,F2zXFib5,,,
metadata,nodegoat_id,id,15992718,,,
metadata,FAAM manifestation ID,id,KCG-000336431,,,
metadata,call number,string,A-13 ONDERDEEL-1,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,A4NPbBsi,ornament,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,oPdg4LDz,slur,,
statements,handwritten annotation,item,YCgBhPNn,octave sign,,
statements,handwritten annotation,item,bsgSL8K5,,,
statements,handwritten annotation,item,kmMxdth8,,,
statements,handwritten annotation,item,K9MgTT3J,,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,9DcyGgYa,Friedrich Berr,,
statements,related item,item,mn2HKufC,Salle Favart,,
statements,keyword,item,6kwYh3HH,chamber music,,
statements,keyword,item,gccDhEBK,wind music,,
statements,keyword,item,3kABELSa,trio,,
statements,instrumentation,item,4AUBYBXJ,clarinet,,
statements,agent,statement,TQdg6qjY,,fkHJwpoD||,
statements,agent,statement,GnrSEm6g,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,agent,statement,dqzZNPaF,,NgFpoygv|8LdweD7c|,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,NgFpoygv,scholar,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,8LdweD7c,Ghent,,
resources,thumb,image,KCG-000336431.gif,,,../assets/images/thumbs/
