category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester,,,
metadata,description,string,,,,
metadata,id,id,MqCvz9pg,,,
metadata,nodegoat_id,id,15992521,,,
metadata,FAAM manifestation ID,id,KCA-030904721377,,,
metadata,call number,string,UM-OO-STRAV-dans-1,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,03-02-1942,,,
statements,date,date,03-02-1942,,,
statements,date,date,1942,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,59RimmuX,,,
statements,editorial annotation,item,Z8fp8xPh,pizzicato,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,fkm6BFV4,sforzando,,
statements,handwritten annotation,item,XutP4SZN,chronometry,,
statements,handwritten annotation,item,kmMxdth8,,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,B6QDYYs9,,,
statements,handwritten annotation,item,2Wh3HwBY,figured bass,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,ch89W2mx,time signature,,
statements,handwritten annotation,item,YWfofDz3,,,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,,
statements,handwritten annotation,item,JnGFsz6r,,,
statements,handwritten annotation,item,J6ERsasy,metronome mark,,
statements,handwritten annotation,item,RePdmToB,breath mark,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,EgH6igGS,signature,,
statements,related item,item,DS9HvPwY,point in time,,
statements,related item,item,DmnYezsz,Janssen Symphony of Los Angeles,,
statements,keyword,item,5GWcZsCX,orchestra,,
statements,keyword,item,HsDRKeKp,chamber orchestra,,
statements,instrumentation,item,g7hgtzmM,orchestra,,
statements,musical work,item,7MGqfZma,Danses concertantes,,
statements,agent,statement,nKP9cAbn,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,2ZAuwsSp||,
statements,agent,statement,TgjQzwNM,,GoiPpGap|fQCekjVZ|03-02-1942,
statements,agent,statement,nKP9cAbn,,2ZAuwsSp|fQCekjVZ|03-02-1942,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|1942,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,fQCekjVZ,Los Angeles,,
statements,place,item,fQCekjVZ,Los Angeles,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904721377.gif,,,../assets/images/thumbs/
