category,faam_property,type,value,base_url,label
metadata,label,string,Daniel Sternefeld,,
metadata,label,string,Daniel Sternefeld,,
metadata,description,string,,,
metadata,description,string,Belgian composer (1905-1986),,
metadata,id,id,F47uZP4Y,,
metadata,nodegoat_id,id,16002604,,
metadata,aliases,string,Daniël Sternefeld,,
metadata,aliases,string,Daniel Sternefeld,,
metadata,qid,externalid,Q2309432,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,117203460,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30074565,https://rism.online/,
statements,date of birth,date,1905-11-27,,
statements,date of death,date,1986-06-02,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,jGe3vcFB,,
statements,place of death,item,9k2MygHr,,City of Brussels
statements,instrument,item,MV3uErvy,,flute
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
