category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Grelots-ripple : mazurka pour piano, op. 26",,,
metadata,description,string,,,,
metadata,id,id,AoSPQUue,,,
metadata,nodegoat_id,id,15992375,,,
metadata,FAAM manifestation ID,id,KCA-030904384622,,,
metadata,call number,string,MM-TP-CLOSS-grelots-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,,
statements,editorial annotation,item,YCgBhPNn,octave sign,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,handwritten annotation,item,Di2mC26w,engage pedal,,
statements,handwritten annotation,item,NFazQXR2,release pedal,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,RHxmTGG2,dance music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,hbmtCVs7,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,UaLhCim6,,GBgJfRbK|gn2DgWeZ|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,gn2DgWeZ,Verviers,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904384622.gif,,,../assets/images/thumbs/
