category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Faust, Opéra en 5 Actes, de Ch. Gounod",,,
metadata,description,string,,,,
metadata,id,id,bXZcYBkb,,,
metadata,nodegoat_id,id,16005367,,,
metadata,FAAM manifestation ID,id,ORP-20143703p8,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,musical work,item,UxDTZZko,Faust,,
statements,agent,statement,NQFNyep8,,45qo3Fj3||,
statements,agent,statement,GEhf9UaA,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,VndR6uKx,,45qo3Fj3||,
statements,agent,statement,ZLvyAzgk,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,ORP-20143703p8.gif,,,../assets/images/thumbs/
