category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Fantaisie : pour la Flûte avec Accomp. des Quatuor ou Piano : Sur l'Opéra de D.F.E Auber Le Dieu et la Bayadère : Op. 42,,,
metadata,description,string,,,,
metadata,id,id,G5MNRuFA,,,
metadata,nodegoat_id,id,15992737,,,
metadata,FAAM manifestation ID,id,KCG-000331376,,,
metadata,call number,string,DS4645,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,Hrif6Qxb,solo,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,HwcYgL5C,salon music,,
statements,keyword,item,6kwYh3HH,chamber music,,
statements,keyword,item,adAmqPwn,duet,,
statements,instrumentation,item,MV3uErvy,flute,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,h9bxZ33h,Le Dieu et la Bayadère,,
statements,agent,statement,SU2CV5XY,,fkHJwpoD||,
statements,agent,statement,DSm6cEeM,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,HUi3iNYA,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-000331376.gif,,,../assets/images/thumbs/
