category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Les Bonnes traditions du pianiste. Deuxième volume Les Bonnes traditions du pianiste. Deuxième volume,,,
metadata,description,string,,,,
metadata,id,id,YHg94REw,,,
metadata,nodegoat_id,id,16004007,,,
metadata,FAAM manifestation ID,id,BNF-44229251d,,,
metadata,call number,string,VM7-2307 (2),,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,Rxa2vGNJ,repeat sign,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,DqMNcjpW,trill,,
statements,editorial annotation,item,d2uUDsVY,variation,,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,,
statements,related item,item,,,,
statements,related item,item,CFu7TPQo,George Frideric Handel,,
statements,related item,item,SLpCAuz4,Muzio Clementi,,
statements,related item,item,kZj58UuH,Johann Nepomuk Hummel,,
statements,related item,item,8gZHuqVq,Wolfgang Amadeus Mozart,,
statements,related item,item,98W5cKAM,Ludwig van Beethoven,,
statements,related item,item,SGrSvda8,Felix Mendelssohn,,
statements,related item,item,XYEb9h53,Carl Maria von Weber,,
statements,related item,item,J5WNr3BW,Franz Schubert,,
statements,related item,item,Na5pMDjZ,Domenico Scarlatti,,
statements,related item,item,QhRQ5LW9,Johann Sebastian Bach,,
statements,related item,item,54z9cVfW,Sonata K. 113,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,UGSpFRmF,piano music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,QhRQ5LW9,,fkHJwpoD||,
statements,agent,statement,Pq8oLkwn,,45qo3Fj3||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BNF-44229251d.gif,,,../assets/images/thumbs/
