category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Ave Maria. Ad duas voces aequales comitante organo,,,
metadata,description,string,,,,
metadata,id,id,PEp6vKyc,,,
metadata,nodegoat_id,id,16005673,,,
metadata,FAAM manifestation ID,id,DPF-202502022,,,
metadata,call number,string,ms-1938-02,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,Supplementum ad periodicum MUSICA SACRA Junii 1938 (No. 2).,,,
statements,date,date,1938,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,kmMxdth8,,,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,,
statements,editorial annotation,item,RePdmToB,breath mark,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,,
statements,provenance,item,T7T22EAb,private collection,,
statements,related item,item,,,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,eCYL2PkE,liturgical music,,
statements,keyword,item,Z5LXHFLR,motet,,
statements,keyword,item,eijiWF3A,ballet,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,agent,statement,NgkrbeUu,,fkHJwpoD||,
statements,agent,statement,ABZnoc4f,,GBgJfRbK|PKMmukjk|1938,
statements,agent,statement,CbtAbQDg,,NgFpoygv||,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
resources,thumb,image,DPF-202502022.gif,,,../assets/images/thumbs/
