category,faam_property,type,value,base_url,label
metadata,label,string,Johann Strauss I,,
metadata,label,string,Johann Strauss I,,
metadata,description,string,,,
metadata,description,string,Austrian Romantic composer,,
metadata,id,id,oWo38sA3,,
metadata,nodegoat_id,id,15996173,,
metadata,aliases,string,Johann Baptist Strauß,,
metadata,aliases,string,Johann Baptist Strauss,,
metadata,aliases,string,"Johann Strauss, Sr.",,
metadata,aliases,string,"Johann Strauss, the Elder",,
metadata,aliases,string,"Johann Strauss, the Father",,
metadata,aliases,string,Johann Strauss,,
metadata,aliases,string,Johann Baptist Strauss I,,
metadata,aliases,string,Johann Strauss Sr.,,
metadata,aliases,string,Johann Strauss I,,
metadata,qid,externalid,Q184178,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,46947765,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/132081,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Strauss_Sr.,_Johann",https://imslp.org/wiki/,
statements,date of birth,date,1804-03-14,,
statements,date of death,date,1849-09-25,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,FPDTfb7a,,Austrian Empire
statements,place of birth,item,459nCL2n,,
statements,place of birth,item,LD8HW7Tp,,
statements,place of death,item,LD8HW7Tp,,
statements,instrument,item,WsKgSBQG,,viola
statements,influenced by,item,da2Nijka,,
statements,influenced by,item,f2aM5oy8,,
resources,image,image,Johan_Strauss_padre.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
