category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,95 esercizi : facili e preparatorî al secondo fascicolo della prima parte della 'Nuovo metodo per violino con la teoria del tetracordo' = 95 exercices : faciles et servant de préparation au deuxième cahier de la première partie de la 'Nouvelle méthode pour le violon avec la théorie du tétracorde' = 95 easy exercises : preparatory to book II of part I of the 'New method for the violin with the theory of the tetrachord',,,
metadata,description,string,,,,
metadata,id,id,cp9PfYfD,,,
metadata,nodegoat_id,id,16004302,,,
metadata,FAAM manifestation ID,id,KCA-030904919054,,,
metadata,call number,string,MM-SV-BUYA-eserc95-1,,,
metadata,score format,item,ifXZogMQ,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,QFnkBYdA,string music,,
statements,keyword,item,9farY66Z,music education,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,agent,statement,2U4JN3DM,,fkHJwpoD||,
statements,role,item,fkHJwpoD,composer,,
statements,place,item,,,,
resources,thumb,image,KCA-030904919054.gif,,,../assets/images/thumbs/
