category,faam_property,type,value,base_url,label
metadata,label,string,Jean-Baptiste Weckerlin,,
metadata,label,string,Jean-Baptiste Weckerlin,,
metadata,description,string,,,
metadata,description,string,French composer and music publisher (1821–1910),,
metadata,id,id,CFFWdJSJ,,
metadata,nodegoat_id,id,16004278,,
metadata,aliases,string,Jean-Baptiste Théodore Weckerlin,,
metadata,aliases,string,Jean Baptiste Wekerlin,,
metadata,aliases,string,J. B. Wekerlin,,
metadata,aliases,string,Jean-Baptiste Weckerlin,,
metadata,qid,externalid,Q934876,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,66653361,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/118631,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Weckerlin,_Jean-Baptiste",https://imslp.org/wiki/,
statements,date of birth,date,1821-11-09,,
statements,date of death,date,1910-05-20,,
statements,type,item,ZwquHrbe,,human
statements,role,item,45qo3Fj3,,music editor
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,CXQbqvo3,,
statements,place of death,item,CXQbqvo3,,
statements,influenced by,item,kbFSjbFJ,,
statements,influenced by,item,U6xhouYu,,Fromental Halévy
statements,influenced by,item,LDkDYnVj,,
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,Jean-Baptiste_Weckerlin_par_Truchelut.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
