category,faam_property,type,value,base_url,label
metadata,label,string,Alfons Kranz,,
metadata,label,string,Alfons Kranz,,
metadata,description,string,,,
metadata,description,string,German publisher,,
metadata,id,id,hP2cTqH6,,
metadata,nodegoat_id,id,16002566,,
metadata,aliases,string,,,
metadata,aliases,string,Alfons Kranz,,
metadata,qid,externalid,Q19258918,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,207402694,https://viaf.org/viaf/,
statements,date of birth,date,1933-03-28,,
statements,date of death,date,2019-07-05,,
statements,type,item,ZwquHrbe,,human
statements,type,item,2fXfbLCV,,music publishing company
statements,role,item,GBgJfRbK,,publishing company
statements,occupation,item,9joWzZuU,,opera composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,place of birth,item,DeTuJkyZ,,
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
