category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Missa Tu es Petrus : für 6stg. gemischten Chor,,,
metadata,description,string,,,,
metadata,id,id,5PhEA3sv,,,
metadata,nodegoat_id,id,15992789,,,
metadata,FAAM manifestation ID,id,BSB-991062854279707356,,,
metadata,call number,string,4 Mus.pr. 2013.5258,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1895,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,XutP4SZN,chronometry,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,3Vvybq56,affect,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,,
statements,editorial annotation,item,Skma2JzR,accelerando,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,editorial annotation,item,byLEfakR,marcato,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,aCRY7SgN,accidental,,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,,
statements,handwritten annotation,item,YWfofDz3,,,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,,
statements,handwritten annotation,item,3Vvybq56,affect,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,eCYL2PkE,liturgical music,,
statements,keyword,item,oQTyk8An,mass,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,cRanApmp,parody mass,,
statements,keyword,item,2FQ4SCuS,polyphony,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,musical work,item,4r3DTmXH,Tu es Petrus,,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,NV6snRPG,,45qo3Fj3||,
statements,agent,statement,XVpibGGu,,GBgJfRbK||1895,
statements,agent,statement,3NyookEG,,2ZAuwsSp||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,2ZAuwsSp,conductor,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BSB-991062854279707356.gif,,,../assets/images/thumbs/
