category,faam_property,type,value,base_url,label
metadata,label,string,Eugène Anthiome,,
metadata,label,string,Eugène Anthiome,,
metadata,description,string,,,
metadata,description,string,French composer (1836-1916),,
metadata,id,id,Xdjw4aUY,,
metadata,nodegoat_id,id,16005283,,
metadata,aliases,string,Eugene Anthiome,,
metadata,aliases,string,Eugène Anthiome,,
metadata,qid,externalid,Q1373421,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,66731460,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/41007815,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Anthiome,_Eugène",https://imslp.org/wiki/,
statements,date of birth,date,1836-08-19,,
statements,date of death,date,1916-07-24,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,kKTMbrRV,,
statements,place of death,item,mNQbQBie,,
statements,influenced by,item,LDkDYnVj,,
statements,influenced by,item,AWqDraUS,,François Benoist
statements,influenced by,item,Ur67Wrqk,,Michele Carafa
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,Eugène_Anthiome_1900.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
