category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,1re Suite,,,
metadata,description,string,,,,
metadata,id,id,VDDwCoae,,,
metadata,nodegoat_id,id,15992355,,,
metadata,FAAM manifestation ID,id,KCA-030903966619,,,
metadata,call number,string,MM-TP-BENOI-conte1-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,Only conte N.3 is present.,,,
statements,sections,html,"[h=1]1re Suite[/h]
<ol>
<li> Conte </li>
<li> Ballade </li>
<li> Conte </li>
</ol>",,,
statements,date,date,1925,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,handwritten annotation,item,EgH6igGS,signature,,
statements,handwritten annotation,item,DS9HvPwY,point in time,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,eHYWo9ba,translation,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,handwritten annotation,item,NFazQXR2,release pedal,,
statements,handwritten annotation,item,Di2mC26w,engage pedal,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,B7WuhvkL,fermata,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,2HBuTSVV,ballade,,
statements,keyword,item,jvhZafsd,piano cycle,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,JpQ4iY5H,,,
statements,agent,statement,73vECvez,,fkHJwpoD||,
statements,agent,statement,BkX9pctu,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,dHe6C5NK,,GoiPpGap||1925,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030903966619.gif,,,../assets/images/thumbs/
