category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Bergamasca: per violoncello con accomp.to di pianoforte,,,
metadata,description,string,,,,
metadata,id,id,kBRm9fzZ,,,
metadata,nodegoat_id,id,16005036,,,
metadata,FAAM manifestation ID,id,BSB-991143788186707356,,,
metadata,call number,string,Mus.Schott.Ha 12932-2,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1852,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,kbxUChVv,string harmonic,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,RHxmTGG2,dance music,,
statements,keyword,item,QFnkBYdA,string music,,
statements,instrumentation,item,4oyT6BBG,cello,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,PhesSdSV,,fkHJwpoD||,
statements,agent,statement,VvXv7s6z,,GBgJfRbK|6rg7mVNX|1852,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,place,item,6rg7mVNX,Milan,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BSB-991143788186707356.gif,,,../assets/images/thumbs/
