category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Le Clavecin bien tempéré ou Préludes et fugues, 1ère partie. Dans tous les tons et demi-tons sur les modes majeurs et mineurs",,,
metadata,description,string,,,,
metadata,id,id,XgGAjSCn,,,
metadata,nodegoat_id,id,15992795,,,
metadata,FAAM manifestation ID,id,ORP-20140416,,,
metadata,call number,string,KTS1 C3.03 01A41,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1830,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,VMA2AmEN,performance practice,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,byLEfakR,marcato,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,LiFYdNgN,comparative study,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,NjSVdz7G,romance,,
statements,keyword,item,Cud74GBt,prelude,,
statements,keyword,item,K3Ds589T,fugue,,
statements,keyword,item,FSduWvy5,early music,,
statements,instrumentation,item,8REteAN5,keyboard instrument,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,B5MkJNa4,The Well-Tempered Clavier,,
statements,agent,statement,YdWwzL5r,,45qo3Fj3||,
statements,agent,statement,QhRQ5LW9,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,CzyiUwFk,,GBgJfRbK|EmMG4HwD|1830,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,EmMG4HwD,The Hague,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,ORP-20140416.gif,,,../assets/images/thumbs/
