category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Supplément à la Musica sacra, 1886-87 N.8",,,
metadata,description,string,,,,
metadata,id,id,e3GfisZP,,,
metadata,nodegoat_id,id,16005696,,,
metadata,FAAM manifestation ID,id,DPF-202502045,,,
metadata,call number,string,ms-1886-08,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,Supplément à la Musica Sacra 1886-1887 No. 8.,,,
statements,date,date,1886,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,RePdmToB,breath mark,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,CAJrKY2K,sotto voce,,
statements,provenance,item,T7T22EAb,private collection,,
statements,related item,item,,,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,A85JP7AT,organ music,,
statements,keyword,item,MEjPi9ot,choral music,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,fBYBjEvT,madrigal,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,musical work,item,TVBipDBL,,,
statements,agent,statement,SGrSvda8,,fkHJwpoD||,
statements,agent,statement,HpUamo8C,,fkHJwpoD||,
statements,agent,statement,DnCFCwbG,,45qo3Fj3||,
statements,agent,statement,ABZnoc4f,,GBgJfRbK|PKMmukjk|1886,
statements,agent,statement,CbtAbQDg,,||,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK|PKMmukjk|,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,,,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,PKMmukjk,Bruges,,
resources,thumb,image,DPF-202502045.gif,,,../assets/images/thumbs/
