category,faam_property,type,value,base_url,label
metadata,label,string,Ernst Ferand,,
metadata,label,string,Ernst Ferand,,
metadata,description,string,,,
metadata,description,string,Hungarian musicologist (1887-1972),,
metadata,id,id,XhnHScid,,
metadata,nodegoat_id,id,15996055,,
metadata,aliases,string,Ernest Thomas Ferand,,
metadata,aliases,string,Ernest T. Ferand,,
metadata,aliases,string,Ernst Thomas Ferand,,
metadata,aliases,string,Ernst Ferand,,
metadata,qid,externalid,Q5394981,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,52442387,https://viaf.org/viaf/,
statements,date of birth,date,1887-03-05,,
statements,date of death,date,1972-05-29,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,nXdVQz6m,,Hungary
statements,place of birth,item,jRhzWGcf,,
statements,place of death,item,nRMPrHtA,,
statements,educated at,item,hPXyW639,,
statements,educated at,item,8sZeyZjb,,Franz Liszt Academy of Music
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
