category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Six morceaux caractéristiques,,,
metadata,description,string,,,,
metadata,id,id,XTwyaLbV,,,
metadata,nodegoat_id,id,16005364,,,
metadata,FAAM manifestation ID,id,ORP-20143703p5,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,F4ZEniBQ,clef,,
statements,handwritten annotation,item,gpdFtfXA,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,A85JP7AT,organ music,,
statements,keyword,item,hDjDJrVY,march,,
statements,instrumentation,item,BJpg68ny,reed organ,,
statements,agent,statement,DdadiMfy,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|9k2MygHr|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,ORP-20143703p5.gif,,,../assets/images/thumbs/
