category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Prélude et meneuet : Extraits du Capitaine Fracasse Transcrits pour Flûte, Hautbois, Clarinette, Cor et Basson",,,
metadata,description,string,,,,
metadata,id,id,fTVDUXqW,,,
metadata,nodegoat_id,id,16003990,,,
metadata,FAAM manifestation ID,id,KCG-000735722,,,
metadata,call number,string,DS-1389,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,A4NPbBsi,ornament,,
statements,editorial annotation,item,DqMNcjpW,trill,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,Skma2JzR,accelerando,,
statements,editorial annotation,item,bsgSL8K5,,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,B7WuhvkL,fermata,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,hxYumS2J,opera,,
statements,keyword,item,RHxmTGG2,dance music,,
statements,keyword,item,Cud74GBt,prelude,,
statements,instrumentation,item,MV3uErvy,flute,,
statements,instrumentation,item,MFQUhgoe,oboe,,
statements,instrumentation,item,4AUBYBXJ,clarinet,,
statements,instrumentation,item,N3AKKugd,horn,,
statements,instrumentation,item,GCEGkwjT,bassoon,,
statements,musical work,item,EBCdXbZt,Le Capitaine Fracasse,,
statements,agent,statement,ghFBmNbP,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,R7dCbrrH,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap|8LdweD7c|,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,8LdweD7c,Ghent,,
statements,place,item,,,,
resources,thumb,image,KCG-000735722.gif,,,../assets/images/thumbs/
