category,faam_property,type,value,base_url,label
metadata,label,string,Paul Delmet,,
metadata,label,string,Paul Delmet,,
metadata,description,string,,,
metadata,description,string,French composer (1862-1904),,
metadata,id,id,835rVKz9,,
metadata,nodegoat_id,id,16005319,,
metadata,aliases,string,,,
metadata,aliases,string,Paul Delmet,,
metadata,qid,externalid,Q3371025,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,27251554,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30016698,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Delmet,_Paul",https://imslp.org/wiki/,
statements,date of birth,date,1862-06-17,,
statements,date of death,date,1904-10-24,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,fkNftdFp,,singer
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,5FBtSF63,,
statements,place of death,item,DfJQqzuV,,
statements,instrument,item,KJkThvsq,,voice
resources,image,image,Baret_un_mauvaiS_Cas_1005523_(delmet).jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
