category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Première messe à quatre voix solos et choeurs avec orchestre ou orgue : op. 6 / par Alexandre Guilmant,,,
metadata,description,string,,,,
metadata,id,id,AXNaWpu5,,,
metadata,nodegoat_id,id,16004268,,,
metadata,FAAM manifestation ID,id,BNF-169895807,,,
metadata,call number,string,VM7-8954,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1888,,,
statements,date,date,,,,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,,
statements,related item,item,,,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,eCYL2PkE,liturgical music,,
statements,keyword,item,A85JP7AT,organ music,,
statements,keyword,item,7U54uqaV,period composition,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,agent,statement,bFGaW2pP,,fkHJwpoD||,
statements,agent,statement,bFGaW2pP,,GBgJfRbK|GDeKaNeC|1888,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
resources,thumb,image,BNF-169895807.gif,,,../assets/images/thumbs/
