category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Sérénade andalouse: pour violon et piano, op. 28",,,
metadata,description,string,,,,
metadata,id,id,iWFrgNYy,,,
metadata,nodegoat_id,id,15992338,,,
metadata,FAAM manifestation ID,id,KCA-030901292380,,,
metadata,call number,string,MM-SV-DESAR-seren-2,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,HXG9NWiG,bowing,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,jCuFYGDc,ink stamp,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,2YaavSuf,serenade,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,bn54YNH4,,,
statements,agent,statement,XV4xVK7r,,GBgJfRbK|Km6ATdgQ|,
statements,agent,statement,X5H796cG,,fkHJwpoD||,
statements,agent,statement,PxvuntZk,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,Km6ATdgQ,Berlin,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030901292380.gif,,,../assets/images/thumbs/
