category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Ninon,,,
metadata,description,string,,,,
metadata,id,id,m3vSCytv,,,
metadata,nodegoat_id,id,16005425,,,
metadata,FAAM manifestation ID,id,ORP-20143702p43,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,03-1856,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,RHxmTGG2,dance music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,USihu2hF,,fkHJwpoD||,
statements,agent,statement,PZe8c2A5,,GBgJfRbK|GDeKaNeC|03-1856,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
resources,thumb,image,ORP-20143702p43.gif,,,../assets/images/thumbs/
