category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Liber motettorum. 3: Nr. XVII - XXIV,,,
metadata,description,string,,,,
metadata,id,id,kwjNqvJC,,,
metadata,nodegoat_id,id,15992786,,,
metadata,FAAM manifestation ID,id,BSB-991099188989707356,,,
metadata,call number,string,"999/4Art.761b(2,1/3",,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,1855,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,ZGMagNYo,transposition,,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,,
statements,editorial annotation,item,aCRY7SgN,accidental,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,eCYL2PkE,liturgical music,,
statements,keyword,item,Z5LXHFLR,motet,,
statements,keyword,item,2FQ4SCuS,polyphony,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,UDgA2ki8,musical hoax,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,musical work,item,3tniVHFw,Ecce Dominus veniet,,
statements,musical work,item,EXx9idBt,Dies sanctificatus,,
statements,musical work,item,LFYQBwVo,De profundis clamavi,,
statements,musical work,item,BamVHgPa,Dum transisset sabbatum,,
statements,musical work,item,ZQvd38Mr,O quam suavis est,,
statements,musical work,item,hwJXeKqp,Domine non sum dignus,,
statements,musical work,item,dn4WpuBc,,,
statements,musical work,item,dooCPxRA,Confirma hoc Deus,,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,Ddx923Ut,,fkHJwpoD||,
statements,agent,statement,VZJo2QLa,,fkHJwpoD||,
statements,agent,statement,UqRzT6tx,,fkHJwpoD||,
statements,agent,statement,AZL2k82C,,fkHJwpoD||,
statements,agent,statement,5LCGZUqU,,fkHJwpoD||,
statements,agent,statement,ZP69BbYP,,fkHJwpoD||,
statements,agent,statement,jGY9gCjU,,fkHJwpoD||,
statements,agent,statement,6vGGSSEm,,fkHJwpoD||,
statements,agent,statement,NtjxwFrn,,GBgJfRbK||1855,
statements,agent,statement,NtjxwFrn,,45qo3Fj3||1855,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BSB-991099188989707356.gif,,,../assets/images/thumbs/
