category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Six études brillantes pour le violon avec accompagnement de piano ad libitum, op. 17",,,
metadata,description,string,,,,
metadata,id,id,jcBboDEB,,,
metadata,nodegoat_id,id,16004319,,,
metadata,FAAM manifestation ID,id,BNF-42846644p,,,
metadata,call number,string,VM8 C-29,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,VMA2AmEN,performance practice,,
statements,editorial annotation,item,HXG9NWiG,bowing,,
statements,editorial annotation,item,kbxUChVv,string harmonic,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,ZdpNGGJP,arpeggio,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,YCgBhPNn,octave sign,,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,,
statements,related item,item,,,,
statements,keyword,item,9farY66Z,music education,,
statements,keyword,item,QFnkBYdA,string music,,
statements,keyword,item,CmqENXaQ,étude,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,Exs7kbap,,,
statements,agent,statement,TYtCu3ys,,fkHJwpoD||,
statements,agent,statement,HUi3iNYA,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
resources,thumb,image,BNF-42846644p.gif,,,../assets/images/thumbs/
