category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Quatre études, op. 2",,,
metadata,description,string,,,,
metadata,id,id,8kRhCpGb,,,
metadata,nodegoat_id,id,15992700,,,
metadata,FAAM manifestation ID,id,KCA-030902402160,,,
metadata,call number,string,UM-TP-STRAV-studi7-1/2/3/4,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,XutP4SZN,chronometry,,
statements,handwritten annotation,item,JnGFsz6r,,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,CmqENXaQ,étude,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,bGwYCBeK,"Quatre études, Op. 7",,
statements,agent,statement,nKP9cAbn,,fkHJwpoD||,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,VbBQFWxA,,GBgJfRbK|GKcJxAtt|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030902402160.gif,,,../assets/images/thumbs/
