category,faam_property,type,value,base_url,label
metadata,label,string,Antonio Tirabassi,,
metadata,label,string,Antonio Tirabassi,,
metadata,description,string,,,
metadata,description,string,Italian organist and musicologist (1882–1947),,
metadata,id,id,i3Be6vZK,,
metadata,nodegoat_id,id,15996027,,
metadata,aliases,string,,,
metadata,aliases,string,Antonio Tirabassi,,
metadata,qid,externalid,Q3620265,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,15039977,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30016693,https://rism.online/,
statements,date of birth,date,1882-07-10,,
statements,date of death,date,1947-02-16,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,YYyZX3aY,,musicologist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7isyBsAv,,Italy
statements,nationality,item,QbfXawnE,,Belgium
statements,nationality,item,RNVCZ5PK,,Kingdom of Italy
statements,place of birth,item,hFG7uVz5,,
statements,place of death,item,9k2MygHr,,City of Brussels
statements,instrument,item,RXg4snEH,,organ
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
