category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Petit Mari - Petite femme. 5 Pièces pour piano a 4 mains,,,
metadata,description,string,,,,
metadata,id,id,G8vfaMcn,,,
metadata,nodegoat_id,id,16005484,,,
metadata,FAAM manifestation ID,id,ORP-20143700p35,,,
metadata,call number,string,KTS1 H.11.map.006,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,"L'Illustration, N. 3158
L'Illustration, N. 3158",,,
statements,date,date,,,,
statements,date,date,05-09-1903,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,4ZvdnZdj,programme music,,
statements,instrumentation,item,8dmpbmcx,keyboard four hands,,
statements,agent,statement,GAjUWeze,,fkHJwpoD||,
statements,agent,statement,GAjUWeze,,fkHJwpoD||,
statements,agent,statement,Ui7C9eZU,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,Ui7C9eZU,,GBgJfRbK|GDeKaNeC|05-09-1903,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,,,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
resources,thumb,image,ORP-20143700p35.gif,,,../assets/images/thumbs/
