category,faam_property,type,value,base_url,label
metadata,label,string,Bernard Crocé-Spinelli,,
metadata,label,string,Bernard Crocé-Spinelli,,
metadata,description,string,,,
metadata,description,string,French composer and music educator (1871–1932),,
metadata,id,id,TMa2n7GW,,
metadata,nodegoat_id,id,16005296,,
metadata,aliases,string,Bernard Croce-Spinelli,,
metadata,aliases,string,Bernard Crocé-Spinelli,,
metadata,qid,externalid,Q822364,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,258599935,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Crocé-Spinelli,_Bernard-Louis",https://imslp.org/wiki/,
statements,date of birth,date,1871-02-18,,
statements,date of death,date,1932-06-01,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,NTVdRo4W,,
statements,place of death,item,3vFtsNzx,,
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
