category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,4e Suite,,,
metadata,description,string,,,,
metadata,id,id,F6Rm4S7M,,,
metadata,nodegoat_id,id,15992367,,,
metadata,FAAM manifestation ID,id,KCA-030902565446,,,
metadata,call number,string,MM-TP-BENOI-conte4-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,N.2 is missing.,,,
statements,sections,html,"[h=1]4me Suite[/h]
<ol>
<li> Ballade </li>
<li> Conte </li>
<li> Ballade </li>
</ol>",,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,EgH6igGS,signature,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,2HBuTSVV,ballade,,
statements,keyword,item,jvhZafsd,piano cycle,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,JpQ4iY5H,,,
statements,agent,statement,73vECvez,,fkHJwpoD||,
statements,agent,statement,9fUwY2DB,,GoiPpGap|Ba3nT5xs|,
statements,agent,statement,BkX9pctu,,GBgJfRbK|GDeKaNeC|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,Ba3nT5xs,Antwerp,,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,,
statements,place,item,,,,
resources,thumb,image,KCA-030902565446.gif,,,../assets/images/thumbs/
