category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Missa in honorem Beatae Mariae Virginis. Ad duas voces aequales comitante organo,,,
metadata,description,string,,,,
metadata,id,id,hx8NZjL3,,,
metadata,nodegoat_id,id,16005665,,,
metadata,FAAM manifestation ID,id,DPF-202502014,,,
metadata,call number,string,ms-1934-03,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,"Supplementum ad periodicum MUSICA SACRA Septembris 1934 (No. 3).

Error in digitization process.",,,
statements,date,date,09-1934,,,
statements,date,date,,,,
statements,date,date,,,,
statements,provenance,item,T7T22EAb,private collection,,
statements,related item,item,,,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,eCYL2PkE,liturgical music,,
statements,keyword,item,oQTyk8An,mass,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,agent,statement,jJ2tgm8M,,fkHJwpoD||,
statements,agent,statement,ABZnoc4f,,GBgJfRbK|PKMmukjk|09-1934,
statements,agent,statement,CbtAbQDg,,NgFpoygv||,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK||,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK||,
statements,agent,statement,mVxsH3Ph,,GBgJfRbK||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,PKMmukjk,Bruges,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,DPF-202502014.gif,,,../assets/images/thumbs/
