category,faam_property,type,value,base_url,label
metadata,label,string,George Gershwin,,
metadata,label,string,,,
metadata,description,string,,,
metadata,description,string,American composer and pianist (1898–1937),,
metadata,id,id,JnMHxB4U,,
metadata,nodegoat_id,id,16004987,,
metadata,aliases,string,Jacob Gershvin,,
metadata,aliases,string,Jacob Bruskin Gershowitz,,
metadata,aliases,string,George Jacob Gershwin,,
metadata,aliases,string,Dzhordzh Gershvin,,
metadata,aliases,string,Gershwin,,
metadata,aliases,string,Jacob Gershwine,,
metadata,aliases,string,George Gershwin,,
metadata,qid,externalid,Q123829,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61554329,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/40205860,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gershwin,_George",https://imslp.org/wiki/,
statements,date of birth,date,1898-09-26,,
statements,date of death,date,1937-07-11,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,btDuRGBi,,
statements,occupation,item,D3MpUH86,,songwriter
statements,occupation,item,QMV6farX,,film score composer
statements,occupation,item,cZjUN9f7,,painter
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,RHfvaKqY,,pianist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,LbfJnd9y,,United States
statements,place of birth,item,R48eNExS,,
statements,place of birth,item,oQWekaj6,,
statements,place of birth,item,nAtZMFD9,,New York City
statements,place of death,item,jm4noKog,,
statements,place of death,item,fQCekjVZ,,Los Angeles
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,Xqzdnscu,,
statements,influenced by,item,gWXxMuiA,,
statements,influenced by,item,Pgr56ZRF,,
statements,influenced by,item,C7LuuAQG,,
statements,influenced by,item,6mzYVLvj,,
resources,image,image,George_Gershwin_1937.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
