category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Sieben Stücke für Violoncell und Pianoforte,,,
metadata,description,string,,,,
metadata,id,id,4bK3LYnt,,,
metadata,nodegoat_id,id,16004320,,,
metadata,FAAM manifestation ID,id,BSB-991061416389707356,,,
metadata,call number,string,4 Mus.pr. 2014.739,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1852,,,
statements,date,date,,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,Rxa2vGNJ,repeat sign,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,QFnkBYdA,string music,,
statements,keyword,item,PcrwVYSM,cello music,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,instrumentation,item,4oyT6BBG,cello,,
statements,musical work,item,3spsQey5,,,
statements,agent,statement,Y4Su8bEC,,fkHJwpoD||,
statements,agent,statement,XVpibGGu,,GBgJfRbK|GKcJxAtt|1852,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
resources,thumb,image,BSB-991061416389707356.gif,,,../assets/images/thumbs/
