category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Transcriptions pour harmonium... par Alexandre Guilmant.... Fragments des Indes galantes, ballet...",,,
metadata,description,string,,,,
metadata,id,id,akfa4F5Z,,,
metadata,nodegoat_id,id,16004270,,,
metadata,FAAM manifestation ID,id,BNF-43222570p,,,
metadata,call number,string,VM11-657,,,
metadata,score format,item,ifXZogMQ,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,,,GBgJfRbK||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BNF-43222570p.gif,,,../assets/images/thumbs/
