category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Messe ""Or-sus a coup"": für vier Singstimmen",,,
metadata,description,string,,,,
metadata,id,id,ZaXpkCHV,,,
metadata,nodegoat_id,id,15992773,,,
metadata,FAAM manifestation ID,id,BSB-991077737379707356,,,
metadata,call number,string,4 Mus.pr. 390,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1851,,,
statements,date,date,1851,,,
statements,date,date,1851,,,
statements,date,date,1851,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,B7WuhvkL,fermata,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,LiFYdNgN,comparative study,,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,,
statements,editorial annotation,item,aCRY7SgN,accidental,,
statements,editorial annotation,item,3WB3MVBB,Tenuto,,
statements,editorial annotation,item,93vh2DpZ,largo,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,3Vvybq56,affect,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,MCVLnYka,,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
