category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Ungarische Rhapsodie no. 2 : cadenza,,,
metadata,description,string,,,,
metadata,id,id,TwXcUUpX,,,
metadata,nodegoat_id,id,15992546,,,
metadata,FAAM manifestation ID,id,KCA-030904702856,,,
metadata,call number,string,MM-TP-LISZT-rapso2-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,note,html,Own written-out cadenza by Marinus de Jong.,,,
statements,date,date,1906,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,,
statements,handwritten annotation,item,XutP4SZN,chronometry,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,km3mrogw,,,
statements,handwritten annotation,item,YRq3pSH7,cadenza,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,G5pwZLWh,rhapsody,,
statements,keyword,item,Z2VUu6Sy,virtuoso,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,Xh7GzWjm,Hungarian Roidy No. 2,,
statements,agent,statement,ewwggKDh,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|1906,
statements,agent,statement,M3sjJXNR,,45qo3Fj3||,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904702856.gif,,,../assets/images/thumbs/
