category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Missa in honorem s. Luciae,,,
metadata,description,string,,,,
metadata,id,id,LdVQuLc4,,,
metadata,nodegoat_id,id,16002772,,,
metadata,FAAM manifestation ID,id,KCA-030902645412,,,
metadata,call number,string,MM-KA-OLVKA-archief-1518,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,2iBnpzus,,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,bZxRjBKt,brackets,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,BarxiZYR,organ stop,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,MEjPi9ot,choral music,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,instrumentation,item,RXg4snEH,organ,,
statements,agent,statement,DnCFCwbG,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,9k9eE2C2,,GBgJfRbK|5kEoh4sP|,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,5kEoh4sP,Regensburg,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030902645412.gif,,,../assets/images/thumbs/
