category,faam_property,type,value,base_url,label
metadata,label,string,Louis Spohr,,
metadata,label,string,Louis Spohr,,
metadata,description,string,,,
metadata,description,string,"German composer, violinist and conductor",,
metadata,id,id,BDD9vX4R,,
metadata,nodegoat_id,id,15995959,,
metadata,aliases,string,Ludwig Spohr,,
metadata,aliases,string,Louis Spohr,,
metadata,qid,externalid,Q57226,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54210590,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/149499,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Spohr,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1784-04-05,,
statements,date of death,date,1859-10-22,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,irSPevuD,,violinist
statements,occupation,item,PUmeYeCQ,,musician
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,VVTbKD7h,,Duchy of Brunswick
statements,place of birth,item,SuF5ESAU,,
statements,place of death,item,exxzZgec,,
statements,instrument,item,VZE4bgeN,,violin
statements,influenced by,item,8duzYjhN,,
statements,influenced by,item,9hDedDHW,,
resources,image,image,Ludwig_Spohr_portrait.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
