category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Berceuse,,,
metadata,description,string,,,,
metadata,id,id,SgaSWrp3,,,
metadata,nodegoat_id,id,15992522,,,
metadata,FAAM manifestation ID,id,KCA-030904192645,,,
metadata,call number,string,UM-SC-RENAR-berce-2,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,9XeBLVBn,mute,,
statements,editorial annotation,item,euCa8A2S,string,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,K9MgTT3J,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,agent,statement,VcJQCMt2,,GBgJfRbK|Ea672e4Z|,
statements,agent,statement,Lt82qzNR,,fkHJwpoD||,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,place,item,Ea672e4Z,Liège,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904192645.gif,,,../assets/images/thumbs/
