category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,seizième Potpourri : pour Piano et Flute ou Violon,,,
metadata,description,string,,,,
metadata,id,id,mSgTWimc,,,
metadata,nodegoat_id,id,16004001,,,
metadata,FAAM manifestation ID,id,KCG-000750008,,,
metadata,call number,string,V-B-00439 (10)-HA,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,A4NPbBsi,ornament,,
statements,editorial annotation,item,B7WuhvkL,fermata,,
statements,editorial annotation,item,2iBnpzus,,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,TN2gP3Pq,Messa di voce,,
statements,editorial annotation,item,fkm6BFV4,sforzando,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,MCVLnYka,,,
statements,editorial annotation,item,fPsPgkcQ,cantabile,,
statements,editorial annotation,item,QJ92QxQv,staccato,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,U5dHgcL4,theme and variation,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,keyword,item,HwcYgL5C,salon music,,
statements,keyword,item,hxYumS2J,opera,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,MV3uErvy,flute,,
statements,musical work,item,2BXKC8Vu,Le comte Ory,,
statements,musical work,item,HfUJD7Ez,,,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|Ba3nT5xs|,
statements,agent,statement,UxebPh37,,fkHJwpoD||,
statements,agent,statement,WVwrkfen,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|Ba3nT5xs|,
statements,agent,statement,UxebPh37,,fkHJwpoD||,
statements,agent,statement,WVwrkfen,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,Ba3nT5xs,Antwerp,,
statements,place,item,Ba3nT5xs,Antwerp,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-000750008.gif,,,../assets/images/thumbs/
