category,faam_property,type,value,base_url,label
metadata,label,string,Victor Gallois,,
metadata,label,string,Victor Gallois,,
metadata,description,string,,,
metadata,description,string,( 1880 — 1941 ) composer,,
metadata,id,id,HU4kUah6,,
metadata,nodegoat_id,id,16005335,,
metadata,aliases,string,Victor Léon Gallois,,
metadata,aliases,string,Victor Gallois,,
metadata,qid,externalid,Q101658558,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,306430363,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Gallois,_Victor",https://imslp.org/wiki/,
statements,date of birth,date,1880-01-01,,
statements,date of death,date,1941-01-01,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
