category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Introduction et variations sur un thème Russe,,,
metadata,description,string,,,,
metadata,id,id,k5p2jwtJ,,,
metadata,nodegoat_id,id,16004322,,,
metadata,FAAM manifestation ID,id,BSB-991076960579707356,,,
metadata,call number,string,4 Mus.pr. 11595,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1840,,,
statements,date,date,,,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,euCa8A2S,string,,
statements,editorial annotation,item,iWuVLJam,,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,QFnkBYdA,string music,,
statements,keyword,item,U5dHgcL4,theme and variation,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,keyword,item,oHmd9X3d,music of Russia,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,n9kJczbE,,,
statements,agent,statement,Y4Su8bEC,,fkHJwpoD||,
statements,agent,statement,XVpibGGu,,GBgJfRbK|GKcJxAtt|1840,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
resources,thumb,image,BSB-991076960579707356.gif,,,../assets/images/thumbs/
