category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Ungarische Rhapsodien Band 2,,,
metadata,description,string,,,,
metadata,id,id,N4GQvQGD,,,
metadata,nodegoat_id,id,15992548,,,
metadata,FAAM manifestation ID,id,KCA-030904702872,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,sections,html,"<ul>
<li> IX. Le Carnaval de Pesth</li>
<li> X. </li>
<li> XI. </li>
<li> XII. </li>

</ul>",,,
statements,date,date,1906,,,
statements,date,date,1906,,,
statements,date,date,1906,,,
statements,date,date,1906,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,UfinksVv,ossia,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,LiFYdNgN,comparative study,,
statements,editorial annotation,item,VMA2AmEN,performance practice,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,XutP4SZN,chronometry,,
statements,handwritten annotation,item,Di2mC26w,engage pedal,,
statements,handwritten annotation,item,NFazQXR2,release pedal,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,oPdg4LDz,slur,,
statements,handwritten annotation,item,J6ERsasy,metronome mark,,
statements,handwritten annotation,item,c5cZmF37,decrescendo,,
statements,handwritten annotation,item,4PAdXGNC,,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,handwritten annotation,item,VMA2AmEN,performance practice,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,UGSpFRmF,piano music,,
statements,keyword,item,G5pwZLWh,rhapsody,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,VNeZWWGb,Hungarian Rhapsody No. 9,,
statements,musical work,item,TJLhhgzR,Hungarian Rhapsody No. 10,,
statements,musical work,item,H5h65tyR,Hungarian Rhapsody No. 11,,
statements,musical work,item,aqQnqnyG,Hungarian Rhapsody No. 12,,
statements,agent,statement,ewwggKDh,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|1906,
statements,agent,statement,M3sjJXNR,,45qo3Fj3||,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,ewwggKDh,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|1906,
statements,agent,statement,M3sjJXNR,,45qo3Fj3||,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,ewwggKDh,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|1906,
statements,agent,statement,M3sjJXNR,,45qo3Fj3||,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,ewwggKDh,,fkHJwpoD||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|nkxLRFG5|1906,
statements,agent,statement,M3sjJXNR,,45qo3Fj3||,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,nkxLRFG5,Mainz,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904702872.gif,,,../assets/images/thumbs/
