category,faam_property,type,value,base_url,label
metadata,label,string,Joseph Callaerts,,
metadata,label,string,Joseph Callaerts,,
metadata,description,string,,,
metadata,description,string,Belgian organist and composer (1830–1901),,
metadata,id,id,88YjkHBq,,
metadata,nodegoat_id,id,16002796,,
metadata,aliases,string,,,
metadata,aliases,string,Joseph Callaerts,,
metadata,qid,externalid,Q2327733,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,32333757,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Callaerts,_Joseph",https://imslp.org/wiki/,
statements,date of birth,date,1830-08-11,,
statements,date of death,date,1901-03-03,,
statements,type,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,jGe3vcFB,,
statements,place of death,item,jGe3vcFB,,
statements,instrument,item,RXg4snEH,,organ
statements,educated at,item,Yj5tRovx,,Royal Conservatory of Brussels
statements,employer,item,dkeJN8PT,,Royal Conservatory of Antwerp
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
