category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Der LXXXXVste Psalm für Chor und Orchester op. 46,,,
metadata,description,string,,,,
metadata,id,id,bwk6KdAy,,,
metadata,nodegoat_id,id,16002561,,,
metadata,FAAM manifestation ID,id,ORP-20140284e,,,
metadata,call number,string,KTS1 C2.60 Map.021e,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1840,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,handwritten annotation,item,bsgSL8K5,,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,Pcc4PpDc,,,
statements,handwritten annotation,item,5fpte3tE,,,
statements,handwritten annotation,item,RePdmToB,breath mark,,
statements,handwritten annotation,item,DS9HvPwY,point in time,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,7U54uqaV,period composition,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,QevAyGXB,,,
statements,agent,statement,jHPVd5Ji,,GBgJfRbK|bsTArmEN|,
statements,agent,statement,3NyookEG,,GoiPpGap||,
statements,agent,statement,5RGBT6s6,,GBgJfRbK|GKcJxAtt|1840,
statements,agent,statement,SGrSvda8,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,bsTArmEN,London,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,ORP-20140284e.gif,,,../assets/images/thumbs/
