category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Sérénade andalouse: pour violon et piano, op. 28",,,
metadata,description,string,,,,
metadata,id,id,Y3R6frVx,,,
metadata,nodegoat_id,id,15992337,,,
metadata,FAAM manifestation ID,id,KCA-030901351285,,,
metadata,call number,string,MM-SV-DESAR-seren-2,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,jCuFYGDc,ink stamp,,
statements,editorial annotation,item,HXG9NWiG,bowing,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,EgH6igGS,signature,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,2YaavSuf,serenade,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,musical work,item,bn54YNH4,,,
statements,agent,statement,XV4xVK7r,,GBgJfRbK|Km6ATdgQ|,
statements,agent,statement,X5H796cG,,fkHJwpoD||,
statements,agent,statement,PxvuntZk,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,place,item,Km6ATdgQ,Berlin,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030901351285.gif,,,../assets/images/thumbs/
