category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"6 Sonaten für Violoncell und unbezifferten Baß. 1, No. 1 in A-Dur",,,
metadata,description,string,,,,
metadata,id,id,de3nTRM6,,,
metadata,nodegoat_id,id,16005050,,,
metadata,FAAM manifestation ID,id,BSB-991048046999707356,,,
metadata,call number,string,4 Mus.pr. 11480-1,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1870,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,byLEfakR,marcato,,
statements,editorial annotation,item,fkm6BFV4,sforzando,,
statements,editorial annotation,item,NsEoE4RP,musical expression,,
statements,editorial annotation,item,MCVLnYka,,,
statements,editorial annotation,item,ULbwT6u4,dolce,,
statements,editorial annotation,item,Rg6UtZ34,,,
statements,editorial annotation,item,AeKhRWCB,,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,c5cZmF37,decrescendo,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,PcrwVYSM,cello music,,
statements,keyword,item,E2chmtzQ,sonata,,
statements,keyword,item,EWh47JQF,realization of figured bass,,
statements,instrumentation,item,4oyT6BBG,cello,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,ffJTehbT,,,
statements,agent,statement,SESz5K2M,,fkHJwpoD||,
statements,agent,statement,jK3acqwb,,45qo3Fj3||,
statements,agent,statement,bLz2WyUD,,GBgJfRbK|GKcJxAtt|1870,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,BSB-991048046999707356.gif,,,../assets/images/thumbs/
